 3.320E-04  3.327E+00  8.696E-02  3.155E+00  1.708E-01  2.984E-03
 3.330E-04  3.237E+00  8.729E-02  3.065E+00  1.706E-01  2.895E-03
 3.340E-04  3.147E+00  8.761E-02  2.975E+00  1.704E-01  2.805E-03
 3.350E-04  3.056E+00  8.792E-02  2.885E+00  1.702E-01  2.715E-03
 3.360E-04  2.966E+00  8.822E-02  2.795E+00  1.700E-01  2.625E-03
 3.370E-04  2.875E+00  8.851E-02  2.704E+00  1.698E-01  2.534E-03
 3.380E-04  2.784E+00  8.880E-02  2.613E+00  1.696E-01  2.444E-03
 3.390E-04  2.692E+00  8.907E-02  2.522E+00  1.693E-01  2.353E-03
 3.400E-04  2.601E+00  8.933E-02  2.431E+00  1.691E-01  2.262E-03
 3.410E-04  2.509E+00  8.959E-02  2.340E+00  1.688E-01  2.171E-03
 3.420E-04  2.418E+00  8.984E-02  2.248E+00  1.685E-01  2.080E-03
 3.430E-04  2.326E+00  9.007E-02  2.156E+00  1.682E-01  1.988E-03
 3.440E-04  2.234E+00  9.030E-02  2.065E+00  1.679E-01  1.897E-03
 3.450E-04  2.141E+00  9.052E-02  1.973E+00  1.676E-01  1.805E-03
 3.460E-04  2.049E+00  9.073E-02  1.881E+00  1.673E-01  1.714E-03
 3.470E-04  1.957E+00  9.093E-02  1.789E+00  1.669E-01  1.622E-03
 3.480E-04  1.864E+00  9.112E-02  1.697E+00  1.665E-01  1.530E-03
 3.490E-04  1.772E+00  9.130E-02  1.604E+00  1.661E-01  1.438E-03
 3.500E-04  1.679E+00  9.147E-02  1.512E+00  1.657E-01  1.347E-03
 3.510E-04  1.586E+00  9.164E-02  1.420E+00  1.652E-01  1.255E-03
 3.520E-04  1.493E+00  9.179E-02  1.328E+00  1.648E-01  1.163E-03
 3.530E-04  1.400E+00  9.194E-02  1.235E+00  1.642E-01  1.071E-03
 3.540E-04  1.307E+00  9.207E-02  1.143E+00  1.636E-01  9.792E-04
 3.550E-04  1.214E+00  9.220E-02  1.050E+00  1.630E-01  8.875E-04
 3.560E-04  1.121E+00  9.231E-02  9.582E-01  1.623E-01  7.959E-04
 3.570E-04  1.028E+00  9.242E-02  8.659E-01  1.615E-01  7.044E-04
 3.580E-04  9.353E-01  9.252E-02  7.738E-01  1.606E-01  6.132E-04
 3.590E-04  8.423E-01  9.261E-02  6.818E-01  1.596E-01  5.222E-04
 3.600E-04  7.493E-01  9.269E-02  5.900E-01  1.583E-01  4.316E-04
 3.610E-04  6.562E-01  9.276E-02  4.985E-01  1.568E-01  3.417E-04
 3.620E-04  5.633E-01  9.282E-02  4.074E-01  1.549E-01  2.526E-04
 3.630E-04  4.703E-01  9.287E-02  3.172E-01  1.521E-01  1.651E-04
 3.640E-04  3.774E-01  9.291E-02  2.289E-01  1.476E-01  8.134E-05
 3.650E-04  2.845E-01  9.295E-02  1.481E-01  1.355E-01  1.259E-05
 3.660E-04  1.916E-01  9.297E-02  9.536E-02  9.534E-02  2.531E-08
 3.670E-04  9.875E-02  9.298E-02  4.891E-02  4.891E-02  1.475E-12
 3.680E-04  5.862E-03  9.299E-02  2.466E-03  2.466E-03  1.472E-15
 3.690E-04 -8.702E-02  9.299E-02 -4.398E-02 -4.398E-02  8.970E-12
 3.700E-04 -1.799E-01  9.297E-02 -9.041E-02 -9.042E-02  1.181E-08
 3.710E-04 -2.728E-01  9.295E-02 -1.327E-01 -1.410E-01  8.222E-06
 3.720E-04 -3.655E-01  9.292E-02 -1.468E-01 -2.196E-01  7.281E-05
 3.730E-04 -4.582E-01  9.288E-02 -1.517E-01 -3.074E-01  1.557E-04
 3.740E-04 -5.508E-01  9.283E-02 -1.546E-01 -3.971E-01  2.425E-04
 3.750E-04 -6.432E-01  9.277E-02 -1.566E-01 -4.875E-01  3.309E-04
 3.760E-04 -7.354E-01  9.270E-02 -1.582E-01 -5.782E-01  4.200E-04
 3.770E-04 -8.275E-01  9.262E-02 -1.594E-01 -6.690E-01  5.096E-04
 3.780E-04 -9.194E-01  9.253E-02 -1.605E-01 -7.599E-01  5.994E-04
 3.790E-04 -1.011E+00  9.243E-02 -1.614E-01 -8.507E-01  6.893E-04
 3.800E-04 -1.103E+00  9.233E-02 -1.622E-01 -9.414E-01  7.793E-04
 3.810E-04 -1.194E+00  9.221E-02 -1.629E-01 -1.032E+00  8.692E-04
 3.820E-04 -1.285E+00  9.209E-02 -1.635E-01 -1.123E+00  9.590E-04
 3.830E-04 -1.376E+00  9.196E-02 -1.641E-01 -1.213E+00  1.049E-03
 3.840E-04 -1.467E+00  9.181E-02 -1.646E-01 -1.303E+00  1.138E-03
 3.850E-04 -1.557E+00  9.166E-02 -1.651E-01 -1.393E+00  1.228E-03
 3.860E-04 -1.647E+00  9.150E-02 -1.656E-01 -1.483E+00  1.317E-03
 3.870E-04 -1.737E+00  9.133E-02 -1.660E-01 -1.572E+00  1.406E-03
 3.880E-04 -1.827E+00  9.115E-02 -1.664E-01 -1.661E+00  1.495E-03
 3.890E-04 -1.916E+00  9.097E-02 -1.667E-01 -1.751E+00  1.584E-03
 3.900E-04 -2.005E+00  9.077E-02 -1.671E-01 -1.839E+00  1.672E-03
 3.910E-04 -2.094E+00  9.057E-02 -1.674E-01 -1.928E+00  1.760E-03
 3.920E-04 -2.183E+00  9.035E-02 -1.677E-01 -2.016E+00  1.848E-03
 3.930E-04 -2.271E+00  9.013E-02 -1.680E-01 -2.104E+00  1.936E-03
